message,label
Share your OTP 336694 to claim your reward now.,1
Your prize is waiting. Share OTP 968658 to claim now.,1
Urgent: Send OTP 479849 to avoid account suspension.,1
Immediate action required. Share OTP 440865 now.,1
Immediate action required. Share OTP 714269 now.,1
Urgent: Send OTP 302268 to avoid account suspension.,1
Share OTP 266304 to complete KYC verification.,1
Your account will be blocked. Provide OTP 174223 urgently.,1
Your account will be blocked. Provide OTP 110866 urgently.,1
Urgent: Send OTP 773159 to avoid account suspension.,1
Your account will be blocked. Provide OTP 929144 urgently.,1
Share your OTP 257746 to claim your reward now.,1
Verify your account by sending OTP 672031.,1
Share OTP 328214 to complete KYC verification.,1
Verify your account by sending OTP 904582.,1
Provide OTP 538871 to receive cashback offer.,1
Provide OTP 883356 to receive cashback offer.,1
Urgent: Send OTP 602376 to avoid account suspension.,1
Send OTP 650930 immediately to verify your account.,1
Send OTP 635880 to activate your account.,1
Urgent: Send OTP 205326 to avoid account suspension.,1
Urgent: Send OTP 621642 to avoid account suspension.,1
Send OTP 188622 immediately to verify your account.,1
Your account will be blocked. Provide OTP 100040 urgently.,1
Urgent: Send OTP 658894 to avoid account suspension.,1
Send OTP 991890 immediately to verify your account.,1
Your account will be blocked. Provide OTP 851192 urgently.,1
Urgent: Send OTP 433668 to avoid account suspension.,1
Immediate action required. Share OTP 364607 now.,1
Send OTP 895051 immediately to verify your account.,1
Immediate action required. Share OTP 907751 now.,1
Provide OTP 283730 to receive cashback offer.,1
Share OTP 911020 to complete KYC verification.,1
Send OTP 555175 immediately to verify your account.,1
Send OTP 578353 immediately to verify your account.,1
Your account will be blocked. Provide OTP 840700 urgently.,1
Provide OTP 983626 to receive cashback offer.,1
Immediate action required. Share OTP 877563 now.,1
Urgent: Send OTP 305576 to avoid account suspension.,1
Share OTP 146493 to complete KYC verification.,1
Your prize is waiting. Share OTP 674338 to claim now.,1
Your account will be blocked. Provide OTP 579592 urgently.,1
Your account will be blocked. Provide OTP 667479 urgently.,1
Send OTP 940504 immediately to verify your account.,1
Immediate action required. Share OTP 259731 now.,1
Verify your account by sending OTP 835200.,1
Share your OTP 109422 to claim your reward now.,1
Provide OTP 884047 to receive cashback offer.,1
Immediate action required. Share OTP 344084 now.,1
Send OTP 966295 to activate your account.,1
Share your OTP 894635 to claim your reward now.,1
Your prize is waiting. Share OTP 974737 to claim now.,1
Share your OTP 209935 to claim your reward now.,1
Share OTP 193534 to complete KYC verification.,1
Urgent: Send OTP 289856 to avoid account suspension.,1
Your prize is waiting. Share OTP 315612 to claim now.,1
Share your OTP 767256 to claim your reward now.,1
Verify your account by sending OTP 723352.,1
Your account will be blocked. Provide OTP 339329 urgently.,1
Send OTP 123835 immediately to verify your account.,1
Urgent: Send OTP 941356 to avoid account suspension.,1
Send OTP 415220 immediately to verify your account.,1
Send OTP 646178 to activate your account.,1
Immediate action required. Share OTP 328517 now.,1
Urgent: Send OTP 151732 to avoid account suspension.,1
Urgent: Send OTP 975342 to avoid account suspension.,1
Your account will be blocked. Provide OTP 506853 urgently.,1
Provide OTP 400626 to receive cashback offer.,1
Verify your account by sending OTP 806370.,1
Send OTP 825489 immediately to verify your account.,1
Send OTP 369833 immediately to verify your account.,1
Your account will be blocked. Provide OTP 231787 urgently.,1
Your account will be blocked. Provide OTP 711781 urgently.,1
Your account will be blocked. Provide OTP 731077 urgently.,1
Share your OTP 214906 to claim your reward now.,1
Provide OTP 472857 to receive cashback offer.,1
Verify your account by sending OTP 648371.,1
Urgent: Send OTP 849266 to avoid account suspension.,1
Send OTP 431807 immediately to verify your account.,1
Your account will be blocked. Provide OTP 804753 urgently.,1
Share OTP 268817 to complete KYC verification.,1
Your prize is waiting. Share OTP 329061 to claim now.,1
Send OTP 957304 immediately to verify your account.,1
Share your OTP 603209 to claim your reward now.,1
Share OTP 484330 to complete KYC verification.,1
Send OTP 906072 to activate your account.,1
Your account will be blocked. Provide OTP 367155 urgently.,1
Your prize is waiting. Share OTP 286821 to claim now.,1
Share OTP 283443 to complete KYC verification.,1
Your account will be blocked. Provide OTP 523096 urgently.,1
Provide OTP 545783 to receive cashback offer.,1
Send OTP 401765 immediately to verify your account.,1
Share OTP 451224 to complete KYC verification.,1
Share your OTP 886620 to claim your reward now.,1
Urgent: Send OTP 120143 to avoid account suspension.,1
Verify your account by sending OTP 992608.,1
Send OTP 668788 to activate your account.,1
Send OTP 972096 to activate your account.,1
Send OTP 853543 to activate your account.,1
Send OTP 688371 to activate your account.,1
Send OTP 511637 immediately to verify your account.,1
Share OTP 751648 to complete KYC verification.,1
Immediate action required. Share OTP 320736 now.,1
Share OTP 126430 to complete KYC verification.,1
Your prize is waiting. Share OTP 235833 to claim now.,1
Share your OTP 564124 to claim your reward now.,1
Your account will be blocked. Provide OTP 367323 urgently.,1
Send OTP 434560 immediately to verify your account.,1
Immediate action required. Share OTP 559373 now.,1
Your account will be blocked. Provide OTP 560137 urgently.,1
Send OTP 249050 to activate your account.,1
Send OTP 647293 immediately to verify your account.,1
Urgent: Send OTP 643301 to avoid account suspension.,1
Send OTP 778112 immediately to verify your account.,1
Send OTP 118860 immediately to verify your account.,1
Immediate action required. Share OTP 580842 now.,1
Your account will be blocked. Provide OTP 318289 urgently.,1
Your account will be blocked. Provide OTP 717887 urgently.,1
Send OTP 401071 to activate your account.,1
Share OTP 594134 to complete KYC verification.,1
Your prize is waiting. Share OTP 202685 to claim now.,1
Your prize is waiting. Share OTP 483809 to claim now.,1
Your prize is waiting. Share OTP 536564 to claim now.,1
Your prize is waiting. Share OTP 579398 to claim now.,1
Send OTP 876729 to activate your account.,1
Provide OTP 195626 to receive cashback offer.,1
Your prize is waiting. Share OTP 171711 to claim now.,1
Send OTP 122502 to activate your account.,1
Verify your account by sending OTP 266732.,1
Verify your account by sending OTP 230594.,1
Share your OTP 419656 to claim your reward now.,1
Send OTP 751846 to activate your account.,1
Immediate action required. Share OTP 657466 now.,1
Your account will be blocked. Provide OTP 730914 urgently.,1
Your prize is waiting. Share OTP 498380 to claim now.,1
Verify your account by sending OTP 480921.,1
Urgent: Send OTP 600753 to avoid account suspension.,1
Your prize is waiting. Share OTP 461455 to claim now.,1
Provide OTP 464818 to receive cashback offer.,1
Immediate action required. Share OTP 257896 now.,1
Provide OTP 548796 to receive cashback offer.,1
Send OTP 616223 to activate your account.,1
Your account will be blocked. Provide OTP 871472 urgently.,1
Your account will be blocked. Provide OTP 651115 urgently.,1
Share your OTP 308849 to claim your reward now.,1
Your prize is waiting. Share OTP 313773 to claim now.,1
Verify your account by sending OTP 950481.,1
Provide OTP 586690 to receive cashback offer.,1
Immediate action required. Share OTP 747880 now.,1
Urgent: Send OTP 291934 to avoid account suspension.,1
Send OTP 461191 immediately to verify your account.,1
Share your OTP 221957 to claim your reward now.,1
Send OTP 861295 immediately to verify your account.,1
Verify your account by sending OTP 514967.,1
Immediate action required. Share OTP 420843 now.,1
Provide OTP 267648 to receive cashback offer.,1
Send OTP 763449 to activate your account.,1
Verify your account by sending OTP 851988.,1
Share OTP 675124 to complete KYC verification.,1
Urgent: Send OTP 903684 to avoid account suspension.,1
Provide OTP 446973 to receive cashback offer.,1
Immediate action required. Share OTP 373030 now.,1
Provide OTP 914365 to receive cashback offer.,1
Share your OTP 612475 to claim your reward now.,1
Verify your account by sending OTP 289584.,1
Your account will be blocked. Provide OTP 434506 urgently.,1
Your account will be blocked. Provide OTP 683766 urgently.,1
Send OTP 392768 to activate your account.,1
Send OTP 187998 to activate your account.,1
Share OTP 180409 to complete KYC verification.,1
Send OTP 343118 to activate your account.,1
Share your OTP 940925 to claim your reward now.,1
Urgent: Send OTP 902214 to avoid account suspension.,1
Send OTP 478919 immediately to verify your account.,1
Share your OTP 165608 to claim your reward now.,1
Send OTP 901687 immediately to verify your account.,1
Share OTP 210269 to complete KYC verification.,1
Send OTP 630693 immediately to verify your account.,1
Your prize is waiting. Share OTP 746314 to claim now.,1
Verify your account by sending OTP 519403.,1
Send OTP 599326 immediately to verify your account.,1
Send OTP 255728 to activate your account.,1
Urgent: Send OTP 791543 to avoid account suspension.,1
Share your OTP 140281 to claim your reward now.,1
Immediate action required. Share OTP 307226 now.,1
Your account will be blocked. Provide OTP 720071 urgently.,1
Send OTP 340255 immediately to verify your account.,1
Send OTP 317567 immediately to verify your account.,1
Send OTP 528380 to activate your account.,1
Your account will be blocked. Provide OTP 906442 urgently.,1
Send OTP 418125 to activate your account.,1
Send OTP 158334 to activate your account.,1
Provide OTP 890957 to receive cashback offer.,1
Send OTP 318212 immediately to verify your account.,1
Verify your account by sending OTP 123805.,1
Share your OTP 811926 to claim your reward now.,1
Urgent: Send OTP 557535 to avoid account suspension.,1
Immediate action required. Share OTP 546699 now.,1
Provide OTP 681453 to receive cashback offer.,1
Verify your account by sending OTP 877986.,1
Provide OTP 537160 to receive cashback offer.,1
Verify your account by sending OTP 349391.,1
Send OTP 250476 to activate your account.,1
Urgent: Send OTP 738375 to avoid account suspension.,1
Provide OTP 302044 to receive cashback offer.,1
Share your OTP 519090 to claim your reward now.,1
Send OTP 457805 immediately to verify your account.,1
Share your OTP 962860 to claim your reward now.,1
Send OTP 757396 to activate your account.,1
Provide OTP 488818 to receive cashback offer.,1
Provide OTP 783101 to receive cashback offer.,1
Share your OTP 639290 to claim your reward now.,1
Provide OTP 174666 to receive cashback offer.,1
Send OTP 865924 to activate your account.,1
Share your OTP 848826 to claim your reward now.,1
Provide OTP 719114 to receive cashback offer.,1
Share your OTP 191472 to claim your reward now.,1
Send OTP 651091 immediately to verify your account.,1
Urgent: Send OTP 556721 to avoid account suspension.,1
Immediate action required. Share OTP 148829 now.,1
Share your OTP 692790 to claim your reward now.,1
Your prize is waiting. Share OTP 254948 to claim now.,1
Send OTP 169085 to activate your account.,1
Provide OTP 142357 to receive cashback offer.,1
Share OTP 774010 to complete KYC verification.,1
Urgent: Send OTP 623180 to avoid account suspension.,1
Your account will be blocked. Provide OTP 244780 urgently.,1
Verify your account by sending OTP 822986.,1
Verify your account by sending OTP 829284.,1
Send OTP 397465 to activate your account.,1
Your prize is waiting. Share OTP 203643 to claim now.,1
Share OTP 740742 to complete KYC verification.,1
Send OTP 803317 immediately to verify your account.,1
Urgent: Send OTP 851234 to avoid account suspension.,1
Send OTP 653897 to activate your account.,1
Send OTP 149236 to activate your account.,1
Your account will be blocked. Provide OTP 600654 urgently.,1
Immediate action required. Share OTP 542197 now.,1
Send OTP 934278 to activate your account.,1
Send OTP 934737 immediately to verify your account.,1
